frame_idx,class_id,class_name,count
602,17,a1_steak_sauce,1
602,58,coca_cola_glass_bottle,1
604,0,aunt_jemima_original_syrup,1
604,40,tapatio_hot_sauce,1
604,9,listerine_green,1
604,12,pringles_bbq,1
604,17,a1_steak_sauce,1
604,58,coca_cola_glass_bottle,1
606,0,aunt_jemima_original_syrup,1
606,9,listerine_green,1
606,12,pringles_bbq,1
606,17,a1_steak_sauce,1
606,58,coca_cola_glass_bottle,1
608,0,aunt_jemima_original_syrup,1
608,9,listerine_green,1
608,12,pringles_bbq,1
608,17,a1_steak_sauce,1
608,58,coca_cola_glass_bottle,1
610,0,aunt_jemima_original_syrup,1
610,9,listerine_green,1
610,12,pringles_bbq,1
610,17,a1_steak_sauce,1
610,58,coca_cola_glass_bottle,1
612,0,aunt_jemima_original_syrup,1
612,9,listerine_green,1
612,12,pringles_bbq,1
612,17,a1_steak_sauce,1
612,58,coca_cola_glass_bottle,1
614,0,aunt_jemima_original_syrup,1
614,9,listerine_green,1
614,12,pringles_bbq,1
614,17,a1_steak_sauce,1
614,58,coca_cola_glass_bottle,1
616,0,aunt_jemima_original_syrup,1
616,9,listerine_green,1
616,12,pringles_bbq,1
616,17,a1_steak_sauce,1
616,58,coca_cola_glass_bottle,1
618,0,aunt_jemima_original_syrup,1
618,9,listerine_green,1
618,12,pringles_bbq,1
618,17,a1_steak_sauce,1
618,58,coca_cola_glass_bottle,1
620,0,aunt_jemima_original_syrup,1
620,9,listerine_green,1
620,12,pringles_bbq,1
620,17,a1_steak_sauce,1
620,58,coca_cola_glass_bottle,1
622,0,aunt_jemima_original_syrup,1
622,9,listerine_green,1
622,12,pringles_bbq,1
622,17,a1_steak_sauce,1
622,21,dr_pepper,1
622,58,coca_cola_glass_bottle,1
624,0,aunt_jemima_original_syrup,1
624,9,listerine_green,1
624,12,pringles_bbq,1
624,17,a1_steak_sauce,1
624,21,dr_pepper,1
624,58,coca_cola_glass_bottle,1
626,0,aunt_jemima_original_syrup,1
626,9,listerine_green,1
626,12,pringles_bbq,1
626,17,a1_steak_sauce,1
626,21,dr_pepper,1
626,58,coca_cola_glass_bottle,1
628,0,aunt_jemima_original_syrup,1
628,9,listerine_green,1
628,12,pringles_bbq,1
628,17,a1_steak_sauce,1
628,21,dr_pepper,1
628,58,coca_cola_glass_bottle,1
630,0,aunt_jemima_original_syrup,1
630,9,listerine_green,1
630,12,pringles_bbq,1
630,17,a1_steak_sauce,1
630,21,dr_pepper,1
630,58,coca_cola_glass_bottle,1
632,0,aunt_jemima_original_syrup,1
632,9,listerine_green,1
632,12,pringles_bbq,1
632,17,a1_steak_sauce,1
632,21,dr_pepper,1
632,58,coca_cola_glass_bottle,1
634,0,aunt_jemima_original_syrup,1
634,9,listerine_green,1
634,12,pringles_bbq,1
634,17,a1_steak_sauce,1
634,21,dr_pepper,1
634,58,coca_cola_glass_bottle,1
636,0,aunt_jemima_original_syrup,1
636,9,listerine_green,1
636,12,pringles_bbq,1
636,17,a1_steak_sauce,1
636,21,dr_pepper,1
636,58,coca_cola_glass_bottle,1
638,0,aunt_jemima_original_syrup,1
638,9,listerine_green,1
638,11,white_rain_body_wash,1
638,12,pringles_bbq,1
638,17,a1_steak_sauce,1
638,21,dr_pepper,1
638,58,coca_cola_glass_bottle,1
640,0,aunt_jemima_original_syrup,1
640,9,listerine_green,1
640,11,white_rain_body_wash,1
640,12,pringles_bbq,1
640,17,a1_steak_sauce,1
640,21,dr_pepper,1
640,58,coca_cola_glass_bottle,1
642,0,aunt_jemima_original_syrup,1
642,9,listerine_green,1
642,11,white_rain_body_wash,1
642,12,pringles_bbq,1
642,17,a1_steak_sauce,1
642,21,dr_pepper,1
642,58,coca_cola_glass_bottle,1
644,0,aunt_jemima_original_syrup,1
644,9,listerine_green,1
644,11,white_rain_body_wash,1
644,12,pringles_bbq,1
644,17,a1_steak_sauce,1
644,21,dr_pepper,1
644,58,coca_cola_glass_bottle,1
646,0,aunt_jemima_original_syrup,1
646,9,listerine_green,1
646,12,pringles_bbq,1
646,17,a1_steak_sauce,1
646,21,dr_pepper,1
646,58,coca_cola_glass_bottle,1
648,0,aunt_jemima_original_syrup,1
648,9,listerine_green,1
648,12,pringles_bbq,1
648,17,a1_steak_sauce,1
648,21,dr_pepper,1
648,58,coca_cola_glass_bottle,1
650,0,aunt_jemima_original_syrup,1
650,9,listerine_green,1
650,12,pringles_bbq,1
650,17,a1_steak_sauce,1
650,21,dr_pepper,1
650,58,coca_cola_glass_bottle,1
652,0,aunt_jemima_original_syrup,1
652,9,listerine_green,1
652,12,pringles_bbq,1
652,17,a1_steak_sauce,1
652,21,dr_pepper,1
652,58,coca_cola_glass_bottle,1
654,0,aunt_jemima_original_syrup,1
654,9,listerine_green,1
654,12,pringles_bbq,1
654,17,a1_steak_sauce,1
654,21,dr_pepper,1
654,58,coca_cola_glass_bottle,1
656,0,aunt_jemima_original_syrup,1
656,9,listerine_green,1
656,12,pringles_bbq,1
656,17,a1_steak_sauce,1
656,21,dr_pepper,1
656,58,coca_cola_glass_bottle,1
658,0,aunt_jemima_original_syrup,1
658,9,listerine_green,1
658,12,pringles_bbq,1
658,17,a1_steak_sauce,1
658,21,dr_pepper,1
658,58,coca_cola_glass_bottle,1
660,0,aunt_jemima_original_syrup,1
660,9,listerine_green,1
660,12,pringles_bbq,1
660,17,a1_steak_sauce,1
660,21,dr_pepper,1
660,58,coca_cola_glass_bottle,1
662,0,aunt_jemima_original_syrup,1
662,9,listerine_green,1
662,12,pringles_bbq,1
662,17,a1_steak_sauce,1
662,21,dr_pepper,1
662,58,coca_cola_glass_bottle,1
664,0,aunt_jemima_original_syrup,1
664,9,listerine_green,1
664,12,pringles_bbq,1
664,17,a1_steak_sauce,1
664,21,dr_pepper,1
664,58,coca_cola_glass_bottle,1
666,0,aunt_jemima_original_syrup,1
666,9,listerine_green,1
666,12,pringles_bbq,1
666,17,a1_steak_sauce,1
666,21,dr_pepper,1
666,58,coca_cola_glass_bottle,1
668,0,aunt_jemima_original_syrup,1
668,9,listerine_green,1
668,12,pringles_bbq,1
668,17,a1_steak_sauce,1
668,21,dr_pepper,1
668,58,coca_cola_glass_bottle,1
670,0,aunt_jemima_original_syrup,1
670,9,listerine_green,1
670,12,pringles_bbq,1
670,17,a1_steak_sauce,1
670,21,dr_pepper,1
670,58,coca_cola_glass_bottle,1
672,0,aunt_jemima_original_syrup,1
672,9,listerine_green,1
672,12,pringles_bbq,1
672,17,a1_steak_sauce,1
672,21,dr_pepper,1
672,58,coca_cola_glass_bottle,1
674,0,aunt_jemima_original_syrup,1
674,9,listerine_green,1
674,12,pringles_bbq,1
674,17,a1_steak_sauce,1
674,21,dr_pepper,1
674,58,coca_cola_glass_bottle,1
676,0,aunt_jemima_original_syrup,1
676,9,listerine_green,1
676,11,white_rain_body_wash,1
676,12,pringles_bbq,1
676,17,a1_steak_sauce,1
676,21,dr_pepper,1
676,58,coca_cola_glass_bottle,1
678,0,aunt_jemima_original_syrup,1
678,9,listerine_green,1
678,12,pringles_bbq,1
678,17,a1_steak_sauce,1
678,21,dr_pepper,1
678,58,coca_cola_glass_bottle,1
680,0,aunt_jemima_original_syrup,1
680,9,listerine_green,1
680,12,pringles_bbq,1
680,17,a1_steak_sauce,1
680,21,dr_pepper,1
680,58,coca_cola_glass_bottle,1
682,0,aunt_jemima_original_syrup,1
682,9,listerine_green,1
682,12,pringles_bbq,1
682,17,a1_steak_sauce,1
682,21,dr_pepper,1
682,58,coca_cola_glass_bottle,1
684,0,aunt_jemima_original_syrup,1
684,9,listerine_green,1
684,12,pringles_bbq,1
684,17,a1_steak_sauce,1
684,58,coca_cola_glass_bottle,1
686,0,aunt_jemima_original_syrup,1
686,9,listerine_green,1
686,12,pringles_bbq,1
686,17,a1_steak_sauce,1
686,58,coca_cola_glass_bottle,1
688,0,aunt_jemima_original_syrup,1
688,9,listerine_green,1
688,12,pringles_bbq,1
688,17,a1_steak_sauce,1
688,58,coca_cola_glass_bottle,1
690,0,aunt_jemima_original_syrup,1
690,9,listerine_green,1
690,12,pringles_bbq,1
690,17,a1_steak_sauce,1
690,58,coca_cola_glass_bottle,1
692,0,aunt_jemima_original_syrup,1
692,9,listerine_green,1
692,12,pringles_bbq,1
692,17,a1_steak_sauce,1
692,58,coca_cola_glass_bottle,1
694,0,aunt_jemima_original_syrup,1
694,9,listerine_green,1
694,12,pringles_bbq,1
694,17,a1_steak_sauce,1
694,58,coca_cola_glass_bottle,1
696,0,aunt_jemima_original_syrup,1
696,9,listerine_green,1
696,12,pringles_bbq,1
696,17,a1_steak_sauce,1
696,58,coca_cola_glass_bottle,1
698,0,aunt_jemima_original_syrup,1
698,9,listerine_green,1
698,12,pringles_bbq,1
698,17,a1_steak_sauce,1
698,58,coca_cola_glass_bottle,1
700,0,aunt_jemima_original_syrup,1
700,9,listerine_green,1
700,12,pringles_bbq,1
700,17,a1_steak_sauce,1
700,58,coca_cola_glass_bottle,1
702,0,aunt_jemima_original_syrup,1
702,9,listerine_green,1
702,12,pringles_bbq,1
702,17,a1_steak_sauce,1
702,58,coca_cola_glass_bottle,1
704,0,aunt_jemima_original_syrup,1
704,9,listerine_green,1
704,12,pringles_bbq,1
704,17,a1_steak_sauce,1
704,58,coca_cola_glass_bottle,1
706,0,aunt_jemima_original_syrup,1
706,9,listerine_green,1
706,12,pringles_bbq,1
706,17,a1_steak_sauce,1
706,58,coca_cola_glass_bottle,1
708,0,aunt_jemima_original_syrup,1
708,9,listerine_green,1
708,12,pringles_bbq,1
708,17,a1_steak_sauce,1
708,58,coca_cola_glass_bottle,1
710,0,aunt_jemima_original_syrup,1
710,9,listerine_green,1
710,12,pringles_bbq,1
710,17,a1_steak_sauce,1
710,58,coca_cola_glass_bottle,1
712,0,aunt_jemima_original_syrup,1
712,9,listerine_green,1
712,12,pringles_bbq,1
712,17,a1_steak_sauce,1
712,58,coca_cola_glass_bottle,1
714,0,aunt_jemima_original_syrup,1
714,9,listerine_green,1
714,12,pringles_bbq,1
714,17,a1_steak_sauce,1
714,58,coca_cola_glass_bottle,1
716,0,aunt_jemima_original_syrup,1
716,9,listerine_green,1
716,12,pringles_bbq,1
716,17,a1_steak_sauce,1
716,58,coca_cola_glass_bottle,1
718,0,aunt_jemima_original_syrup,1
718,9,listerine_green,1
718,12,pringles_bbq,1
718,17,a1_steak_sauce,1
718,58,coca_cola_glass_bottle,1
720,0,aunt_jemima_original_syrup,1
720,9,listerine_green,1
720,12,pringles_bbq,1
720,17,a1_steak_sauce,1
720,58,coca_cola_glass_bottle,1
722,0,aunt_jemima_original_syrup,1
722,9,listerine_green,1
722,12,pringles_bbq,1
722,17,a1_steak_sauce,1
722,58,coca_cola_glass_bottle,1
724,0,aunt_jemima_original_syrup,1
724,9,listerine_green,1
724,12,pringles_bbq,1
724,17,a1_steak_sauce,1
724,58,coca_cola_glass_bottle,1
726,0,aunt_jemima_original_syrup,1
726,9,listerine_green,1
726,58,coca_cola_glass_bottle,1
726,12,pringles_bbq,1
728,0,aunt_jemima_original_syrup,1
728,9,listerine_green,1
728,58,coca_cola_glass_bottle,1
728,12,pringles_bbq,1
730,0,aunt_jemima_original_syrup,1
730,9,listerine_green,1
730,12,pringles_bbq,1
730,17,a1_steak_sauce,1
730,58,coca_cola_glass_bottle,1
732,0,aunt_jemima_original_syrup,1
732,9,listerine_green,1
732,12,pringles_bbq,1
732,17,a1_steak_sauce,1
732,58,coca_cola_glass_bottle,1
734,0,aunt_jemima_original_syrup,1
734,9,listerine_green,1
734,12,pringles_bbq,1
734,17,a1_steak_sauce,1
734,58,coca_cola_glass_bottle,1
736,0,aunt_jemima_original_syrup,1
736,9,listerine_green,1
736,58,coca_cola_glass_bottle,1
736,12,pringles_bbq,1
738,0,aunt_jemima_original_syrup,1
738,9,listerine_green,1
738,58,coca_cola_glass_bottle,1
738,12,pringles_bbq,1
740,0,aunt_jemima_original_syrup,1
740,9,listerine_green,1
740,58,coca_cola_glass_bottle,1
740,12,pringles_bbq,1
742,0,aunt_jemima_original_syrup,1
742,9,listerine_green,1
742,58,coca_cola_glass_bottle,1
742,12,pringles_bbq,1
744,0,aunt_jemima_original_syrup,1
744,9,listerine_green,1
744,58,coca_cola_glass_bottle,1
744,12,pringles_bbq,1
746,0,aunt_jemima_original_syrup,1
746,9,listerine_green,1
746,58,coca_cola_glass_bottle,1
746,12,pringles_bbq,1
748,0,aunt_jemima_original_syrup,1
748,9,listerine_green,1
748,58,coca_cola_glass_bottle,1
748,12,pringles_bbq,1
750,0,aunt_jemima_original_syrup,1
750,9,listerine_green,1
750,58,coca_cola_glass_bottle,1
750,12,pringles_bbq,1
752,0,aunt_jemima_original_syrup,1
752,9,listerine_green,1
752,58,coca_cola_glass_bottle,1
752,12,pringles_bbq,1
754,0,aunt_jemima_original_syrup,1
754,9,listerine_green,1
754,58,coca_cola_glass_bottle,1
754,12,pringles_bbq,1
756,0,aunt_jemima_original_syrup,1
756,9,listerine_green,1
756,58,coca_cola_glass_bottle,1
756,12,pringles_bbq,1
758,0,aunt_jemima_original_syrup,1
758,9,listerine_green,1
758,58,coca_cola_glass_bottle,1
758,12,pringles_bbq,1
760,0,aunt_jemima_original_syrup,1
760,9,listerine_green,1
760,58,coca_cola_glass_bottle,1
760,12,pringles_bbq,1
762,0,aunt_jemima_original_syrup,1
762,9,listerine_green,1
762,58,coca_cola_glass_bottle,1
762,12,pringles_bbq,1
764,0,aunt_jemima_original_syrup,1
764,9,listerine_green,1
764,58,coca_cola_glass_bottle,1
764,12,pringles_bbq,1
766,0,aunt_jemima_original_syrup,1
766,9,listerine_green,1
766,58,coca_cola_glass_bottle,1
766,12,pringles_bbq,1
768,0,aunt_jemima_original_syrup,1
768,9,listerine_green,1
768,58,coca_cola_glass_bottle,1
768,12,pringles_bbq,1
770,0,aunt_jemima_original_syrup,1
770,9,listerine_green,1
770,58,coca_cola_glass_bottle,1
770,12,pringles_bbq,1
772,0,aunt_jemima_original_syrup,1
772,9,listerine_green,1
772,58,coca_cola_glass_bottle,1
772,12,pringles_bbq,1
774,0,aunt_jemima_original_syrup,1
774,9,listerine_green,1
774,58,coca_cola_glass_bottle,1
774,12,pringles_bbq,1
776,0,aunt_jemima_original_syrup,1
776,9,listerine_green,1
776,58,coca_cola_glass_bottle,1
776,12,pringles_bbq,1
778,0,aunt_jemima_original_syrup,1
778,9,listerine_green,1
778,58,coca_cola_glass_bottle,1
778,12,pringles_bbq,1
780,0,aunt_jemima_original_syrup,1
780,9,listerine_green,1
780,58,coca_cola_glass_bottle,1
780,12,pringles_bbq,1
782,0,aunt_jemima_original_syrup,1
782,9,listerine_green,1
782,58,coca_cola_glass_bottle,1
782,12,pringles_bbq,1
784,0,aunt_jemima_original_syrup,1
784,9,listerine_green,1
784,58,coca_cola_glass_bottle,1
784,12,pringles_bbq,1
786,0,aunt_jemima_original_syrup,1
786,9,listerine_green,1
786,58,coca_cola_glass_bottle,1
786,12,pringles_bbq,1
788,0,aunt_jemima_original_syrup,1
788,9,listerine_green,1
788,11,white_rain_body_wash,1
788,12,pringles_bbq,1
788,58,coca_cola_glass_bottle,1
790,0,aunt_jemima_original_syrup,1
790,9,listerine_green,1
792,0,aunt_jemima_original_syrup,1
792,9,listerine_green,1
792,12,pringles_bbq,1
794,0,aunt_jemima_original_syrup,1
794,9,listerine_green,1
794,12,pringles_bbq,1
796,0,aunt_jemima_original_syrup,1
796,9,listerine_green,1
796,12,pringles_bbq,1
798,0,aunt_jemima_original_syrup,1
798,9,listerine_green,1
798,12,pringles_bbq,1
800,0,aunt_jemima_original_syrup,1
800,9,listerine_green,1
800,12,pringles_bbq,1
802,0,aunt_jemima_original_syrup,1
802,9,listerine_green,1
802,12,pringles_bbq,1
804,0,aunt_jemima_original_syrup,1
804,9,listerine_green,1
804,12,pringles_bbq,1
806,0,aunt_jemima_original_syrup,1
806,9,listerine_green,1
806,12,pringles_bbq,1
808,0,aunt_jemima_original_syrup,1
808,9,listerine_green,1
808,12,pringles_bbq,1
810,0,aunt_jemima_original_syrup,1
810,9,listerine_green,1
810,12,pringles_bbq,1
812,0,aunt_jemima_original_syrup,1
812,9,listerine_green,1
812,12,pringles_bbq,1
814,0,aunt_jemima_original_syrup,1
814,9,listerine_green,1
814,12,pringles_bbq,1
816,0,aunt_jemima_original_syrup,1
816,9,listerine_green,1
816,12,pringles_bbq,1
818,0,aunt_jemima_original_syrup,1
818,9,listerine_green,1
818,12,pringles_bbq,1
820,0,aunt_jemima_original_syrup,1
820,9,listerine_green,1
820,12,pringles_bbq,1
822,0,aunt_jemima_original_syrup,1
822,9,listerine_green,1
822,12,pringles_bbq,1
824,0,aunt_jemima_original_syrup,1
824,9,listerine_green,1
824,12,pringles_bbq,1
826,0,aunt_jemima_original_syrup,1
826,9,listerine_green,1
826,12,pringles_bbq,1
828,0,aunt_jemima_original_syrup,1
828,9,listerine_green,1
828,12,pringles_bbq,1
830,0,aunt_jemima_original_syrup,1
830,9,listerine_green,1
830,12,pringles_bbq,1
832,0,aunt_jemima_original_syrup,1
832,9,listerine_green,1
832,12,pringles_bbq,1
834,0,aunt_jemima_original_syrup,1
834,9,listerine_green,1
834,12,pringles_bbq,1
836,0,aunt_jemima_original_syrup,1
836,9,listerine_green,1
836,12,pringles_bbq,1
838,0,aunt_jemima_original_syrup,1
838,9,listerine_green,1
838,12,pringles_bbq,1
840,0,aunt_jemima_original_syrup,1
840,9,listerine_green,1
840,12,pringles_bbq,1
842,0,aunt_jemima_original_syrup,1
842,9,listerine_green,1
842,12,pringles_bbq,1
844,0,aunt_jemima_original_syrup,1
844,9,listerine_green,1
844,12,pringles_bbq,1
846,0,aunt_jemima_original_syrup,1
846,9,listerine_green,1
846,12,pringles_bbq,1
848,0,aunt_jemima_original_syrup,1
848,9,listerine_green,1
848,12,pringles_bbq,1
850,0,aunt_jemima_original_syrup,1
850,9,listerine_green,1
850,12,pringles_bbq,1
852,0,aunt_jemima_original_syrup,1
852,9,listerine_green,1
852,12,pringles_bbq,1
854,0,aunt_jemima_original_syrup,1
854,9,listerine_green,1
854,12,pringles_bbq,1
856,0,aunt_jemima_original_syrup,1
856,9,listerine_green,1
856,12,pringles_bbq,1
858,0,aunt_jemima_original_syrup,1
858,9,listerine_green,1
858,11,white_rain_body_wash,1
858,12,pringles_bbq,1
860,0,aunt_jemima_original_syrup,1
860,9,listerine_green,1
860,12,pringles_bbq,1
862,9,listerine_green,1
862,12,pringles_bbq,1
864,9,listerine_green,1
864,12,pringles_bbq,1
866,9,listerine_green,1
866,12,pringles_bbq,1
868,9,listerine_green,1
868,12,pringles_bbq,1
870,9,listerine_green,1
870,12,pringles_bbq,1
872,9,listerine_green,1
872,12,pringles_bbq,1
874,9,listerine_green,1
874,12,pringles_bbq,1
876,9,listerine_green,1
876,12,pringles_bbq,1
878,9,listerine_green,1
878,12,pringles_bbq,1
880,9,listerine_green,1
880,11,white_rain_body_wash,1
880,12,pringles_bbq,1
882,9,listerine_green,1
882,11,white_rain_body_wash,1
882,12,pringles_bbq,1
884,9,listerine_green,1
884,12,pringles_bbq,1
886,9,listerine_green,1
886,11,white_rain_body_wash,1
886,12,pringles_bbq,1
888,9,listerine_green,1
888,12,pringles_bbq,1
890,9,listerine_green,1
890,12,pringles_bbq,1
892,9,listerine_green,1
892,12,pringles_bbq,1
894,9,listerine_green,1
894,11,white_rain_body_wash,1
894,12,pringles_bbq,1
896,9,listerine_green,1
896,12,pringles_bbq,1
898,9,listerine_green,1
898,12,pringles_bbq,1
900,9,listerine_green,1
900,12,pringles_bbq,1
902,9,listerine_green,1
902,12,pringles_bbq,1
904,9,listerine_green,1
904,12,pringles_bbq,1
906,9,listerine_green,1
906,12,pringles_bbq,1
908,9,listerine_green,1
908,11,white_rain_body_wash,1
908,12,pringles_bbq,1
910,9,listerine_green,1
910,12,pringles_bbq,1
912,9,listerine_green,1
912,10,mahatma_rice,1
912,12,pringles_bbq,1
914,9,listerine_green,1
914,11,white_rain_body_wash,1
914,12,pringles_bbq,1
916,9,listerine_green,1
916,11,white_rain_body_wash,1
916,12,pringles_bbq,1
918,9,listerine_green,1
918,11,white_rain_body_wash,1
918,12,pringles_bbq,1
920,9,listerine_green,1
920,12,pringles_bbq,1
922,9,listerine_green,1
922,12,pringles_bbq,1
924,9,listerine_green,1
924,10,mahatma_rice,1
924,12,pringles_bbq,1
926,9,listerine_green,1
926,12,pringles_bbq,1
928,9,listerine_green,1
928,12,pringles_bbq,1
930,9,listerine_green,1
930,11,white_rain_body_wash,1
932,12,pringles_bbq,1
934,9,listerine_green,1
934,12,pringles_bbq,1
936,9,listerine_green,1
936,12,pringles_bbq,1
938,9,listerine_green,1
938,12,pringles_bbq,1
940,9,listerine_green,1
940,12,pringles_bbq,1
942,9,listerine_green,1
942,12,pringles_bbq,1
944,9,listerine_green,1
944,12,pringles_bbq,1
946,9,listerine_green,1
946,12,pringles_bbq,1
948,9,listerine_green,1
948,12,pringles_bbq,1
950,9,listerine_green,1
950,12,pringles_bbq,1
952,9,listerine_green,1
952,12,pringles_bbq,1
954,9,listerine_green,1
954,12,pringles_bbq,1
956,9,listerine_green,1
956,12,pringles_bbq,1
958,9,listerine_green,1
958,12,pringles_bbq,1
960,9,listerine_green,1
960,12,pringles_bbq,1
962,9,listerine_green,1
962,12,pringles_bbq,1
964,9,listerine_green,1
964,12,pringles_bbq,1
966,9,listerine_green,1
966,12,pringles_bbq,1
968,9,listerine_green,1
968,12,pringles_bbq,1
970,9,listerine_green,1
970,12,pringles_bbq,1
972,9,listerine_green,1
972,10,mahatma_rice,1
972,12,pringles_bbq,1
974,9,listerine_green,1
976,9,listerine_green,1
978,9,listerine_green,1
980,9,listerine_green,1
982,9,listerine_green,1
984,9,listerine_green,1
986,9,listerine_green,1
988,9,listerine_green,1
990,9,listerine_green,1
996,12,pringles_bbq,1
1002,9,listerine_green,1
1004,9,listerine_green,1
1006,9,listerine_green,1
1008,9,listerine_green,1
1010,9,listerine_green,1
1010,11,white_rain_body_wash,1
1012,9,listerine_green,1
1012,11,white_rain_body_wash,1
1014,9,listerine_green,1
1014,11,white_rain_body_wash,1
1016,9,listerine_green,1
1016,11,white_rain_body_wash,1
1018,9,listerine_green,1
1018,11,white_rain_body_wash,1
1020,9,listerine_green,1
1022,9,listerine_green,1
1024,9,listerine_green,1
1026,9,listerine_green,1
1028,9,listerine_green,1
1028,11,white_rain_body_wash,1
1030,9,listerine_green,1
1032,9,listerine_green,1
1034,9,listerine_green,1
1036,9,listerine_green,1
1038,9,listerine_green,1
1040,9,listerine_green,1
1042,9,listerine_green,1
1044,9,listerine_green,1
1046,9,listerine_green,1
1048,9,listerine_green,1
1050,9,listerine_green,1
1052,9,listerine_green,1
1054,9,listerine_green,1
1060,9,listerine_green,1
1062,9,listerine_green,1
1090,11,white_rain_body_wash,1
1132,11,white_rain_body_wash,1
1146,11,white_rain_body_wash,1
1178,30,coffee_mate_french_vanilla,1
1180,30,coffee_mate_french_vanilla,1
1182,30,coffee_mate_french_vanilla,1
1184,30,coffee_mate_french_vanilla,1
1186,30,coffee_mate_french_vanilla,1
1188,30,coffee_mate_french_vanilla,1
1190,30,coffee_mate_french_vanilla,1
1192,30,coffee_mate_french_vanilla,1
1194,30,coffee_mate_french_vanilla,1
1196,30,coffee_mate_french_vanilla,1
1198,30,coffee_mate_french_vanilla,1
1200,30,coffee_mate_french_vanilla,1
1202,30,coffee_mate_french_vanilla,1
1204,30,coffee_mate_french_vanilla,1
1206,30,coffee_mate_french_vanilla,1
1208,30,coffee_mate_french_vanilla,1
1210,30,coffee_mate_french_vanilla,1
1212,30,coffee_mate_french_vanilla,1
1214,30,coffee_mate_french_vanilla,1
1216,30,coffee_mate_french_vanilla,1
1218,30,coffee_mate_french_vanilla,1
1228,30,coffee_mate_french_vanilla,1
1230,30,coffee_mate_french_vanilla,1
1232,30,coffee_mate_french_vanilla,1
1234,30,coffee_mate_french_vanilla,1
1236,30,coffee_mate_french_vanilla,1
1238,30,coffee_mate_french_vanilla,1
1240,30,coffee_mate_french_vanilla,1
1244,18,jif_creamy_peanut_butter,1
1246,18,jif_creamy_peanut_butter,1
1246,30,coffee_mate_french_vanilla,1
1248,18,jif_creamy_peanut_butter,1
1248,30,coffee_mate_french_vanilla,1
1250,18,jif_creamy_peanut_butter,1
1250,30,coffee_mate_french_vanilla,1
1252,18,jif_creamy_peanut_butter,1
1252,30,coffee_mate_french_vanilla,1
1254,18,jif_creamy_peanut_butter,1
1254,30,coffee_mate_french_vanilla,1
1256,18,jif_creamy_peanut_butter,1
1256,30,coffee_mate_french_vanilla,1
1258,18,jif_creamy_peanut_butter,1
1258,30,coffee_mate_french_vanilla,1
1260,18,jif_creamy_peanut_butter,1
1260,30,coffee_mate_french_vanilla,1
1262,18,jif_creamy_peanut_butter,1
1262,30,coffee_mate_french_vanilla,1
1264,18,jif_creamy_peanut_butter,1
1264,30,coffee_mate_french_vanilla,1
1266,18,jif_creamy_peanut_butter,1
1266,30,coffee_mate_french_vanilla,1
1268,18,jif_creamy_peanut_butter,1
1268,30,coffee_mate_french_vanilla,1
1270,18,jif_creamy_peanut_butter,1
1270,30,coffee_mate_french_vanilla,1
1272,18,jif_creamy_peanut_butter,1
1272,30,coffee_mate_french_vanilla,1
1274,18,jif_creamy_peanut_butter,1
1274,30,coffee_mate_french_vanilla,1
1276,18,jif_creamy_peanut_butter,1
1276,30,coffee_mate_french_vanilla,1
1278,18,jif_creamy_peanut_butter,1
1278,30,coffee_mate_french_vanilla,1
1280,18,jif_creamy_peanut_butter,1
1280,30,coffee_mate_french_vanilla,1
1282,18,jif_creamy_peanut_butter,1
1282,30,coffee_mate_french_vanilla,1
1284,18,jif_creamy_peanut_butter,1
1284,30,coffee_mate_french_vanilla,1
1286,18,jif_creamy_peanut_butter,1
1286,30,coffee_mate_french_vanilla,1
1288,18,jif_creamy_peanut_butter,1
1288,27,pop_tararts_strawberry,1
1288,30,coffee_mate_french_vanilla,1
1290,18,jif_creamy_peanut_butter,1
1290,27,pop_tararts_strawberry,1
1292,27,pop_tararts_strawberry,1
1294,27,pop_tararts_strawberry,1
1294,30,coffee_mate_french_vanilla,1
1296,27,pop_tararts_strawberry,1
1296,30,coffee_mate_french_vanilla,1
1298,18,jif_creamy_peanut_butter,1
1298,27,pop_tararts_strawberry,1
1298,30,coffee_mate_french_vanilla,1
1300,18,jif_creamy_peanut_butter,1
1300,27,pop_tararts_strawberry,1
1300,30,coffee_mate_french_vanilla,1
1302,18,jif_creamy_peanut_butter,1
1302,27,pop_tararts_strawberry,1
1302,30,coffee_mate_french_vanilla,1
1304,18,jif_creamy_peanut_butter,1
1304,27,pop_tararts_strawberry,1
1304,30,coffee_mate_french_vanilla,1
1306,18,jif_creamy_peanut_butter,1
1306,27,pop_tararts_strawberry,1
1306,30,coffee_mate_french_vanilla,1
1308,18,jif_creamy_peanut_butter,1
1308,27,pop_tararts_strawberry,1
1308,30,coffee_mate_french_vanilla,1
1310,18,jif_creamy_peanut_butter,1
1310,27,pop_tararts_strawberry,1
1310,30,coffee_mate_french_vanilla,1
1312,18,jif_creamy_peanut_butter,1
1312,27,pop_tararts_strawberry,1
1312,30,coffee_mate_french_vanilla,1
1314,18,jif_creamy_peanut_butter,1
1314,27,pop_tararts_strawberry,1
1314,30,coffee_mate_french_vanilla,1
1316,18,jif_creamy_peanut_butter,1
1316,27,pop_tararts_strawberry,1
1316,30,coffee_mate_french_vanilla,1
1318,18,jif_creamy_peanut_butter,1
1318,27,pop_tararts_strawberry,1
1318,30,coffee_mate_french_vanilla,1
1320,18,jif_creamy_peanut_butter,1
1320,30,coffee_mate_french_vanilla,1
1322,18,jif_creamy_peanut_butter,1
