frame_idx,cam_id,class_id,class_name,count
1492,0,27,pop_tararts_strawberry,1
1492,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1492,0,8,hunts_sauce,1
1492,1,30,coffee_mate_french_vanilla,1
1492,1,18,jif_creamy_peanut_butter,1
1492,1,27,pop_tararts_strawberry,1
1492,1,28,quaker_big_chewy_chocolate_chip,1
1492,1,8,hunts_sauce,1
1492,2,30,coffee_mate_french_vanilla,1
1492,2,18,jif_creamy_peanut_butter,1
1492,2,27,pop_tararts_strawberry,1
1492,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1492,2,8,hunts_sauce,1
1492,3,18,jif_creamy_peanut_butter,1
1492,3,27,pop_tararts_strawberry,1
1492,3,8,hunts_sauce,1
1492,4,18,jif_creamy_peanut_butter,1
1492,4,27,pop_tararts_strawberry,1
1492,4,30,coffee_mate_french_vanilla,1
1494,0,30,coffee_mate_french_vanilla,1
1494,0,18,jif_creamy_peanut_butter,1
1494,0,27,pop_tararts_strawberry,1
1494,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1494,0,8,hunts_sauce,1
1494,1,30,coffee_mate_french_vanilla,1
1494,1,18,jif_creamy_peanut_butter,1
1494,1,27,pop_tararts_strawberry,1
1494,1,28,quaker_big_chewy_chocolate_chip,1
1494,2,30,coffee_mate_french_vanilla,1
1494,2,18,jif_creamy_peanut_butter,1
1494,2,27,pop_tararts_strawberry,1
1494,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1494,2,8,hunts_sauce,1
1494,3,18,jif_creamy_peanut_butter,1
1494,3,27,pop_tararts_strawberry,1
1494,3,8,hunts_sauce,1
1494,4,18,jif_creamy_peanut_butter,1
1494,4,27,pop_tararts_strawberry,1
1494,4,30,coffee_mate_french_vanilla,1
1496,0,30,coffee_mate_french_vanilla,1
1496,0,18,jif_creamy_peanut_butter,1
1496,0,27,pop_tararts_strawberry,1
1496,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1496,0,8,hunts_sauce,1
1496,1,30,coffee_mate_french_vanilla,1
1496,1,18,jif_creamy_peanut_butter,1
1496,1,27,pop_tararts_strawberry,1
1496,1,28,quaker_big_chewy_chocolate_chip,1
1496,1,8,hunts_sauce,1
1496,2,30,coffee_mate_french_vanilla,1
1496,2,18,jif_creamy_peanut_butter,1
1496,2,27,pop_tararts_strawberry,1
1496,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1496,2,8,hunts_sauce,1
1496,3,18,jif_creamy_peanut_butter,1
1496,3,27,pop_tararts_strawberry,1
1496,3,8,hunts_sauce,1
1496,4,18,jif_creamy_peanut_butter,1
1496,4,27,pop_tararts_strawberry,1
1496,4,30,coffee_mate_french_vanilla,1
1498,0,30,coffee_mate_french_vanilla,1
1498,0,18,jif_creamy_peanut_butter,1
1498,0,27,pop_tararts_strawberry,1
1498,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1498,0,8,hunts_sauce,1
1498,1,30,coffee_mate_french_vanilla,1
1498,1,18,jif_creamy_peanut_butter,1
1498,1,27,pop_tararts_strawberry,1
1498,1,28,quaker_big_chewy_chocolate_chip,1
1498,2,30,coffee_mate_french_vanilla,1
1498,2,18,jif_creamy_peanut_butter,1
1498,2,27,pop_tararts_strawberry,1
1498,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1498,2,8,hunts_sauce,1
1498,3,18,jif_creamy_peanut_butter,1
1498,3,27,pop_tararts_strawberry,1
1498,3,8,hunts_sauce,1
1498,4,18,jif_creamy_peanut_butter,1
1498,4,27,pop_tararts_strawberry,1
1498,4,30,coffee_mate_french_vanilla,1
1500,0,30,coffee_mate_french_vanilla,1
1500,0,18,jif_creamy_peanut_butter,1
1500,0,27,pop_tararts_strawberry,1
1500,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1500,0,8,hunts_sauce,1
1500,1,30,coffee_mate_french_vanilla,1
1500,1,18,jif_creamy_peanut_butter,1
1500,1,27,pop_tararts_strawberry,1
1500,1,28,quaker_big_chewy_chocolate_chip,1
1500,1,8,hunts_sauce,1
1500,2,30,coffee_mate_french_vanilla,1
1500,2,18,jif_creamy_peanut_butter,1
1500,2,27,pop_tararts_strawberry,1
1500,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1500,2,8,hunts_sauce,1
1500,3,18,jif_creamy_peanut_butter,1
1500,3,27,pop_tararts_strawberry,1
1500,3,8,hunts_sauce,1
1500,4,18,jif_creamy_peanut_butter,1
1500,4,27,pop_tararts_strawberry,1
1500,4,30,coffee_mate_french_vanilla,1
1502,0,30,coffee_mate_french_vanilla,1
1502,0,18,jif_creamy_peanut_butter,1
1502,0,27,pop_tararts_strawberry,1
1502,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1502,0,8,hunts_sauce,1
1502,1,30,coffee_mate_french_vanilla,1
1502,1,18,jif_creamy_peanut_butter,1
1502,1,27,pop_tararts_strawberry,1
1502,1,28,quaker_big_chewy_chocolate_chip,1
1502,1,8,hunts_sauce,1
1502,2,30,coffee_mate_french_vanilla,1
1502,2,18,jif_creamy_peanut_butter,1
1502,2,27,pop_tararts_strawberry,1
1502,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1502,2,8,hunts_sauce,1
1502,3,18,jif_creamy_peanut_butter,1
1502,3,27,pop_tararts_strawberry,1
1502,3,8,hunts_sauce,1
1502,4,18,jif_creamy_peanut_butter,1
1502,4,27,pop_tararts_strawberry,1
1502,4,30,coffee_mate_french_vanilla,1
1504,0,30,coffee_mate_french_vanilla,1
1504,0,18,jif_creamy_peanut_butter,1
1504,0,27,pop_tararts_strawberry,1
1504,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1504,0,8,hunts_sauce,1
1504,1,30,coffee_mate_french_vanilla,1
1504,1,18,jif_creamy_peanut_butter,1
1504,1,27,pop_tararts_strawberry,1
1504,1,28,quaker_big_chewy_chocolate_chip,1
1504,1,8,hunts_sauce,1
1504,2,30,coffee_mate_french_vanilla,1
1504,2,18,jif_creamy_peanut_butter,1
1504,2,27,pop_tararts_strawberry,1
1504,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1504,2,8,hunts_sauce,1
1504,3,18,jif_creamy_peanut_butter,1
1504,3,27,pop_tararts_strawberry,1
1504,3,8,hunts_sauce,1
1504,4,18,jif_creamy_peanut_butter,1
1504,4,27,pop_tararts_strawberry,1
1504,4,30,coffee_mate_french_vanilla,1
1506,0,30,coffee_mate_french_vanilla,1
1506,0,18,jif_creamy_peanut_butter,1
1506,0,27,pop_tararts_strawberry,1
1506,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1506,0,8,hunts_sauce,1
1506,1,30,coffee_mate_french_vanilla,1
1506,1,18,jif_creamy_peanut_butter,1
1506,1,27,pop_tararts_strawberry,1
1506,1,28,quaker_big_chewy_chocolate_chip,1
1506,1,8,hunts_sauce,1
1506,2,30,coffee_mate_french_vanilla,1
1506,2,18,jif_creamy_peanut_butter,1
1506,2,27,pop_tararts_strawberry,1
1506,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1506,2,8,hunts_sauce,1
1506,3,18,jif_creamy_peanut_butter,1
1506,3,27,pop_tararts_strawberry,1
1506,3,8,hunts_sauce,1
1506,4,18,jif_creamy_peanut_butter,1
1506,4,27,pop_tararts_strawberry,1
1506,4,30,coffee_mate_french_vanilla,1
1508,0,30,coffee_mate_french_vanilla,1
1508,0,18,jif_creamy_peanut_butter,1
1508,0,27,pop_tararts_strawberry,1
1508,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1508,0,8,hunts_sauce,1
1508,1,30,coffee_mate_french_vanilla,1
1508,1,18,jif_creamy_peanut_butter,1
1508,1,27,pop_tararts_strawberry,1
1508,1,28,quaker_big_chewy_chocolate_chip,1
1508,1,8,hunts_sauce,1
1508,2,30,coffee_mate_french_vanilla,1
1508,2,18,jif_creamy_peanut_butter,1
1508,2,27,pop_tararts_strawberry,1
1508,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1508,2,8,hunts_sauce,1
1508,3,18,jif_creamy_peanut_butter,1
1508,3,27,pop_tararts_strawberry,1
1508,3,8,hunts_sauce,1
1508,4,18,jif_creamy_peanut_butter,1
1508,4,27,pop_tararts_strawberry,1
1508,4,30,coffee_mate_french_vanilla,1
1510,0,30,coffee_mate_french_vanilla,1
1510,0,18,jif_creamy_peanut_butter,1
1510,0,27,pop_tararts_strawberry,1
1510,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1510,0,8,hunts_sauce,1
1510,1,30,coffee_mate_french_vanilla,1
1510,1,18,jif_creamy_peanut_butter,1
1510,1,27,pop_tararts_strawberry,1
1510,1,28,quaker_big_chewy_chocolate_chip,1
1510,1,8,hunts_sauce,1
1510,2,30,coffee_mate_french_vanilla,1
1510,2,18,jif_creamy_peanut_butter,1
1510,2,27,pop_tararts_strawberry,1
1510,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1510,2,8,hunts_sauce,1
1510,3,18,jif_creamy_peanut_butter,1
1510,3,27,pop_tararts_strawberry,1
1510,3,8,hunts_sauce,1
1510,4,18,jif_creamy_peanut_butter,1
1510,4,27,pop_tararts_strawberry,1
1510,4,30,coffee_mate_french_vanilla,1
1512,0,30,coffee_mate_french_vanilla,1
1512,0,18,jif_creamy_peanut_butter,1
1512,0,27,pop_tararts_strawberry,1
1512,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1512,0,8,hunts_sauce,1
1512,1,30,coffee_mate_french_vanilla,1
1512,1,18,jif_creamy_peanut_butter,1
1512,1,27,pop_tararts_strawberry,1
1512,1,8,hunts_sauce,1
1512,2,30,coffee_mate_french_vanilla,1
1512,2,18,jif_creamy_peanut_butter,1
1512,2,27,pop_tararts_strawberry,1
1512,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1512,2,8,hunts_sauce,1
1512,3,18,jif_creamy_peanut_butter,1
1512,3,27,pop_tararts_strawberry,1
1512,3,8,hunts_sauce,1
1512,4,18,jif_creamy_peanut_butter,1
1512,4,27,pop_tararts_strawberry,1
1512,4,30,coffee_mate_french_vanilla,1
1514,0,30,coffee_mate_french_vanilla,1
1514,0,18,jif_creamy_peanut_butter,1
1514,0,27,pop_tararts_strawberry,1
1514,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1514,0,8,hunts_sauce,1
1514,1,30,coffee_mate_french_vanilla,1
1514,1,18,jif_creamy_peanut_butter,1
1514,1,27,pop_tararts_strawberry,1
1514,1,28,quaker_big_chewy_chocolate_chip,1
1514,1,8,hunts_sauce,1
1514,2,30,coffee_mate_french_vanilla,1
1514,2,18,jif_creamy_peanut_butter,1
1514,2,27,pop_tararts_strawberry,1
1514,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1514,2,8,hunts_sauce,1
1514,3,18,jif_creamy_peanut_butter,1
1514,3,27,pop_tararts_strawberry,1
1514,3,8,hunts_sauce,1
1514,4,18,jif_creamy_peanut_butter,1
1514,4,27,pop_tararts_strawberry,1
1514,4,30,coffee_mate_french_vanilla,1
1516,0,30,coffee_mate_french_vanilla,1
1516,0,18,jif_creamy_peanut_butter,1
1516,0,27,pop_tararts_strawberry,1
1516,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1516,0,8,hunts_sauce,1
1516,1,30,coffee_mate_french_vanilla,1
1516,1,18,jif_creamy_peanut_butter,1
1516,1,27,pop_tararts_strawberry,1
1516,1,28,quaker_big_chewy_chocolate_chip,1
1516,1,8,hunts_sauce,1
1516,2,30,coffee_mate_french_vanilla,1
1516,2,18,jif_creamy_peanut_butter,1
1516,2,27,pop_tararts_strawberry,1
1516,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1516,2,8,hunts_sauce,1
1516,3,18,jif_creamy_peanut_butter,1
1516,3,27,pop_tararts_strawberry,1
1516,3,8,hunts_sauce,1
1516,4,18,jif_creamy_peanut_butter,1
1516,4,27,pop_tararts_strawberry,1
1516,4,30,coffee_mate_french_vanilla,1
1518,0,30,coffee_mate_french_vanilla,1
1518,0,18,jif_creamy_peanut_butter,1
1518,0,27,pop_tararts_strawberry,1
1518,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1518,0,8,hunts_sauce,1
1518,1,30,coffee_mate_french_vanilla,1
1518,1,18,jif_creamy_peanut_butter,1
1518,1,27,pop_tararts_strawberry,1
1518,1,28,quaker_big_chewy_chocolate_chip,1
1518,1,8,hunts_sauce,1
1518,2,30,coffee_mate_french_vanilla,1
1518,2,18,jif_creamy_peanut_butter,1
1518,2,27,pop_tararts_strawberry,1
1518,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1518,2,8,hunts_sauce,1
1518,3,18,jif_creamy_peanut_butter,1
1518,3,27,pop_tararts_strawberry,1
1518,3,8,hunts_sauce,1
1518,4,18,jif_creamy_peanut_butter,1
1518,4,27,pop_tararts_strawberry,1
1518,4,30,coffee_mate_french_vanilla,1
1520,0,30,coffee_mate_french_vanilla,1
1520,0,18,jif_creamy_peanut_butter,1
1520,0,27,pop_tararts_strawberry,1
1520,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1520,0,8,hunts_sauce,1
1520,1,30,coffee_mate_french_vanilla,1
1520,1,18,jif_creamy_peanut_butter,1
1520,1,27,pop_tararts_strawberry,1
1520,1,28,quaker_big_chewy_chocolate_chip,1
1520,1,8,hunts_sauce,1
1520,2,30,coffee_mate_french_vanilla,1
1520,2,18,jif_creamy_peanut_butter,1
1520,2,27,pop_tararts_strawberry,1
1520,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1520,2,8,hunts_sauce,1
1520,3,18,jif_creamy_peanut_butter,1
1520,3,27,pop_tararts_strawberry,1
1520,3,8,hunts_sauce,1
1520,4,18,jif_creamy_peanut_butter,1
1520,4,27,pop_tararts_strawberry,1
1520,4,30,coffee_mate_french_vanilla,1
1522,0,30,coffee_mate_french_vanilla,1
1522,0,18,jif_creamy_peanut_butter,1
1522,0,27,pop_tararts_strawberry,1
1522,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1522,0,8,hunts_sauce,1
1522,1,30,coffee_mate_french_vanilla,1
1522,1,18,jif_creamy_peanut_butter,1
1522,1,27,pop_tararts_strawberry,1
1522,1,28,quaker_big_chewy_chocolate_chip,1
1522,1,8,hunts_sauce,1
1522,2,30,coffee_mate_french_vanilla,1
1522,2,18,jif_creamy_peanut_butter,1
1522,2,27,pop_tararts_strawberry,1
1522,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1522,2,8,hunts_sauce,1
1522,3,18,jif_creamy_peanut_butter,1
1522,3,27,pop_tararts_strawberry,1
1522,3,8,hunts_sauce,1
1522,4,18,jif_creamy_peanut_butter,1
1522,4,27,pop_tararts_strawberry,1
1522,4,30,coffee_mate_french_vanilla,1
1524,0,30,coffee_mate_french_vanilla,1
1524,0,18,jif_creamy_peanut_butter,1
1524,0,27,pop_tararts_strawberry,1
1524,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1524,0,8,hunts_sauce,1
1524,1,30,coffee_mate_french_vanilla,1
1524,1,18,jif_creamy_peanut_butter,1
1524,1,27,pop_tararts_strawberry,1
1524,1,28,quaker_big_chewy_chocolate_chip,1
1524,1,8,hunts_sauce,1
1524,2,30,coffee_mate_french_vanilla,1
1524,2,18,jif_creamy_peanut_butter,1
1524,2,27,pop_tararts_strawberry,1
1524,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1524,2,8,hunts_sauce,1
1524,3,18,jif_creamy_peanut_butter,1
1524,3,27,pop_tararts_strawberry,1
1524,3,8,hunts_sauce,1
1524,4,18,jif_creamy_peanut_butter,1
1524,4,27,pop_tararts_strawberry,1
1524,4,30,coffee_mate_french_vanilla,1
1526,0,30,coffee_mate_french_vanilla,1
1526,0,18,jif_creamy_peanut_butter,1
1526,0,27,pop_tararts_strawberry,1
1526,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1526,0,8,hunts_sauce,1
1526,1,30,coffee_mate_french_vanilla,1
1526,1,18,jif_creamy_peanut_butter,1
1526,1,27,pop_tararts_strawberry,1
1526,1,28,quaker_big_chewy_chocolate_chip,1
1526,1,8,hunts_sauce,1
1526,2,30,coffee_mate_french_vanilla,1
1526,2,18,jif_creamy_peanut_butter,1
1526,2,27,pop_tararts_strawberry,1
1526,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1526,2,8,hunts_sauce,1
1526,3,18,jif_creamy_peanut_butter,1
1526,3,27,pop_tararts_strawberry,1
1526,3,8,hunts_sauce,1
1526,4,18,jif_creamy_peanut_butter,1
1526,4,27,pop_tararts_strawberry,1
1526,4,30,coffee_mate_french_vanilla,1
1528,0,30,coffee_mate_french_vanilla,1
1528,0,18,jif_creamy_peanut_butter,1
1528,0,27,pop_tararts_strawberry,1
1528,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1528,0,8,hunts_sauce,1
1528,1,30,coffee_mate_french_vanilla,1
1528,1,18,jif_creamy_peanut_butter,1
1528,1,27,pop_tararts_strawberry,1
1528,1,28,quaker_big_chewy_chocolate_chip,1
1528,1,8,hunts_sauce,1
1528,2,30,coffee_mate_french_vanilla,1
1528,2,18,jif_creamy_peanut_butter,1
1528,2,27,pop_tararts_strawberry,1
1528,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1528,2,8,hunts_sauce,1
1528,3,18,jif_creamy_peanut_butter,1
1528,3,27,pop_tararts_strawberry,1
1528,3,8,hunts_sauce,1
1528,4,18,jif_creamy_peanut_butter,1
1528,4,27,pop_tararts_strawberry,1
1528,4,30,coffee_mate_french_vanilla,1
1530,0,30,coffee_mate_french_vanilla,1
1530,0,18,jif_creamy_peanut_butter,1
1530,0,27,pop_tararts_strawberry,1
1530,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1530,0,8,hunts_sauce,1
1530,1,30,coffee_mate_french_vanilla,1
1530,1,18,jif_creamy_peanut_butter,1
1530,1,27,pop_tararts_strawberry,1
1530,1,28,quaker_big_chewy_chocolate_chip,1
1530,1,8,hunts_sauce,1
1530,2,30,coffee_mate_french_vanilla,1
1530,2,18,jif_creamy_peanut_butter,1
1530,2,27,pop_tararts_strawberry,1
1530,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1530,2,8,hunts_sauce,1
1530,3,18,jif_creamy_peanut_butter,1
1530,3,27,pop_tararts_strawberry,1
1530,3,8,hunts_sauce,1
1530,4,18,jif_creamy_peanut_butter,1
1530,4,27,pop_tararts_strawberry,1
1530,4,30,coffee_mate_french_vanilla,1
1532,0,30,coffee_mate_french_vanilla,1
1532,0,18,jif_creamy_peanut_butter,1
1532,0,27,pop_tararts_strawberry,1
1532,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1532,0,8,hunts_sauce,1
1532,1,30,coffee_mate_french_vanilla,1
1532,1,18,jif_creamy_peanut_butter,1
1532,1,27,pop_tararts_strawberry,1
1532,1,28,quaker_big_chewy_chocolate_chip,1
1532,1,8,hunts_sauce,1
1532,2,30,coffee_mate_french_vanilla,1
1532,2,18,jif_creamy_peanut_butter,1
1532,2,27,pop_tararts_strawberry,1
1532,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1532,2,8,hunts_sauce,1
1532,3,18,jif_creamy_peanut_butter,1
1532,3,27,pop_tararts_strawberry,1
1532,3,8,hunts_sauce,1
1532,4,18,jif_creamy_peanut_butter,1
1532,4,27,pop_tararts_strawberry,1
1532,4,30,coffee_mate_french_vanilla,1
1534,0,30,coffee_mate_french_vanilla,1
1534,0,18,jif_creamy_peanut_butter,1
1534,0,27,pop_tararts_strawberry,1
1534,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1534,0,8,hunts_sauce,1
1534,1,30,coffee_mate_french_vanilla,1
1534,1,18,jif_creamy_peanut_butter,1
1534,1,27,pop_tararts_strawberry,1
1534,1,28,quaker_big_chewy_chocolate_chip,1
1534,1,8,hunts_sauce,1
1534,2,30,coffee_mate_french_vanilla,1
1534,2,18,jif_creamy_peanut_butter,1
1534,2,27,pop_tararts_strawberry,1
1534,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1534,2,8,hunts_sauce,1
1534,3,18,jif_creamy_peanut_butter,1
1534,3,27,pop_tararts_strawberry,1
1534,3,8,hunts_sauce,1
1534,4,18,jif_creamy_peanut_butter,1
1534,4,27,pop_tararts_strawberry,1
1534,4,30,coffee_mate_french_vanilla,1
1536,0,30,coffee_mate_french_vanilla,1
1536,0,18,jif_creamy_peanut_butter,1
1536,0,27,pop_tararts_strawberry,1
1536,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1536,0,8,hunts_sauce,1
1536,1,30,coffee_mate_french_vanilla,1
1536,1,18,jif_creamy_peanut_butter,1
1536,1,27,pop_tararts_strawberry,1
1536,1,28,quaker_big_chewy_chocolate_chip,1
1536,1,8,hunts_sauce,1
1536,2,30,coffee_mate_french_vanilla,1
1536,2,18,jif_creamy_peanut_butter,1
1536,2,27,pop_tararts_strawberry,1
1536,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1536,2,8,hunts_sauce,1
1536,3,18,jif_creamy_peanut_butter,1
1536,3,27,pop_tararts_strawberry,1
1536,3,8,hunts_sauce,1
1536,4,18,jif_creamy_peanut_butter,1
1536,4,27,pop_tararts_strawberry,1
1536,4,30,coffee_mate_french_vanilla,1
1538,0,30,coffee_mate_french_vanilla,1
1538,0,18,jif_creamy_peanut_butter,1
1538,0,27,pop_tararts_strawberry,1
1538,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1538,0,8,hunts_sauce,1
1538,1,30,coffee_mate_french_vanilla,1
1538,1,18,jif_creamy_peanut_butter,1
1538,1,27,pop_tararts_strawberry,1
1538,1,28,quaker_big_chewy_chocolate_chip,1
1538,1,8,hunts_sauce,1
1538,2,30,coffee_mate_french_vanilla,1
1538,2,18,jif_creamy_peanut_butter,1
1538,2,27,pop_tararts_strawberry,1
1538,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1538,2,8,hunts_sauce,1
1538,3,18,jif_creamy_peanut_butter,1
1538,3,27,pop_tararts_strawberry,1
1538,3,8,hunts_sauce,1
1538,4,18,jif_creamy_peanut_butter,1
1538,4,27,pop_tararts_strawberry,1
1538,4,30,coffee_mate_french_vanilla,1
1540,0,30,coffee_mate_french_vanilla,1
1540,0,18,jif_creamy_peanut_butter,1
1540,0,27,pop_tararts_strawberry,1
1540,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1540,0,8,hunts_sauce,1
1540,1,30,coffee_mate_french_vanilla,1
1540,1,18,jif_creamy_peanut_butter,1
1540,1,27,pop_tararts_strawberry,1
1540,1,28,quaker_big_chewy_chocolate_chip,1
1540,1,8,hunts_sauce,1
1540,2,30,coffee_mate_french_vanilla,1
1540,2,18,jif_creamy_peanut_butter,1
1540,2,27,pop_tararts_strawberry,1
1540,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1540,2,8,hunts_sauce,1
1540,3,18,jif_creamy_peanut_butter,1
1540,3,27,pop_tararts_strawberry,1
1540,3,8,hunts_sauce,1
1540,4,18,jif_creamy_peanut_butter,1
1540,4,27,pop_tararts_strawberry,1
1540,4,30,coffee_mate_french_vanilla,1
1542,0,30,coffee_mate_french_vanilla,1
1542,0,18,jif_creamy_peanut_butter,1
1542,0,27,pop_tararts_strawberry,1
1542,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1542,0,8,hunts_sauce,1
1542,1,30,coffee_mate_french_vanilla,1
1542,1,18,jif_creamy_peanut_butter,1
1542,1,27,pop_tararts_strawberry,1
1542,1,28,quaker_big_chewy_chocolate_chip,1
1542,1,8,hunts_sauce,1
1542,2,30,coffee_mate_french_vanilla,1
1542,2,18,jif_creamy_peanut_butter,1
1542,2,27,pop_tararts_strawberry,1
1542,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1542,2,8,hunts_sauce,1
1542,3,18,jif_creamy_peanut_butter,1
1542,3,27,pop_tararts_strawberry,1
1542,3,8,hunts_sauce,1
1542,4,18,jif_creamy_peanut_butter,1
1542,4,27,pop_tararts_strawberry,1
1542,4,30,coffee_mate_french_vanilla,1
1544,0,30,coffee_mate_french_vanilla,1
1544,0,18,jif_creamy_peanut_butter,1
1544,0,27,pop_tararts_strawberry,1
1544,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1544,0,8,hunts_sauce,1
1544,1,30,coffee_mate_french_vanilla,1
1544,1,18,jif_creamy_peanut_butter,1
1544,1,27,pop_tararts_strawberry,1
1544,1,28,quaker_big_chewy_chocolate_chip,1
1544,1,8,hunts_sauce,1
1544,2,30,coffee_mate_french_vanilla,1
1544,2,18,jif_creamy_peanut_butter,1
1544,2,27,pop_tararts_strawberry,1
1544,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1544,2,8,hunts_sauce,1
1544,3,18,jif_creamy_peanut_butter,1
1544,3,27,pop_tararts_strawberry,1
1544,3,8,hunts_sauce,1
1544,4,18,jif_creamy_peanut_butter,1
1544,4,27,pop_tararts_strawberry,1
1544,4,30,coffee_mate_french_vanilla,1
1546,0,30,coffee_mate_french_vanilla,1
1546,0,18,jif_creamy_peanut_butter,1
1546,0,27,pop_tararts_strawberry,1
1546,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1546,0,8,hunts_sauce,1
1546,1,30,coffee_mate_french_vanilla,1
1546,1,18,jif_creamy_peanut_butter,1
1546,1,27,pop_tararts_strawberry,1
1546,1,28,quaker_big_chewy_chocolate_chip,1
1546,1,8,hunts_sauce,1
1546,2,30,coffee_mate_french_vanilla,1
1546,2,18,jif_creamy_peanut_butter,1
1546,2,27,pop_tararts_strawberry,1
1546,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1546,2,8,hunts_sauce,1
1546,3,18,jif_creamy_peanut_butter,1
1546,3,27,pop_tararts_strawberry,1
1546,3,8,hunts_sauce,1
1546,4,18,jif_creamy_peanut_butter,1
1546,4,27,pop_tararts_strawberry,1
1546,4,30,coffee_mate_french_vanilla,1
1548,0,30,coffee_mate_french_vanilla,1
1548,0,18,jif_creamy_peanut_butter,1
1548,0,27,pop_tararts_strawberry,1
1548,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1548,0,8,hunts_sauce,1
1548,1,30,coffee_mate_french_vanilla,1
1548,1,18,jif_creamy_peanut_butter,1
1548,1,27,pop_tararts_strawberry,1
1548,1,28,quaker_big_chewy_chocolate_chip,1
1548,1,8,hunts_sauce,1
1548,2,30,coffee_mate_french_vanilla,1
1548,2,18,jif_creamy_peanut_butter,1
1548,2,27,pop_tararts_strawberry,1
1548,2,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1548,2,8,hunts_sauce,1
1548,3,18,jif_creamy_peanut_butter,1
1548,3,27,pop_tararts_strawberry,1
1548,3,8,hunts_sauce,1
1548,4,18,jif_creamy_peanut_butter,1
1548,4,27,pop_tararts_strawberry,1
1550,0,30,coffee_mate_french_vanilla,1
1550,0,18,jif_creamy_peanut_butter,1
1550,0,27,pop_tararts_strawberry,1
1550,0,31,pepperidge_farm_milk_chocolate_macadamia_cookies,1
1550,0,8,hunts_sauce,1
1550,1,30,coffee_mate_french_vanilla,1
1550,1,18,jif_creamy_peanut_butter,1
1550,1,27,pop_tararts_strawberry,1
1550,1,28,quaker_big_chewy_chocolate_chip,1
1550,1,8,hunts_sauce,1
1550,2,30,coffee_mate_french_vanilla,1
1550,2,18,jif_creamy_peanut_butter,1
