   time cam class                                      conf  margin
  157.0   4 chewy_dips_chocolate_chip                 0.762   0.728
  157.0   4 chewy_dips_chocolate_chip                 0.626   0.478
  158.0   0 chewy_dips_chocolate_chip                 0.711   0.556
  158.0   0 chewy_dips_chocolate_chip                 0.466   0.309
  158.0   0 chewy_dips_chocolate_chip                 0.368   0.134
  158.0   1 reeses_pieces                             0.800   0.723
  158.0   1 chewy_dips_chocolate_chip                 0.487   0.355
  158.0   1 chewy_dips_chocolate_chip                 0.427   0.205
  158.0   1 chewy_dips_chocolate_chip                 0.425   0.262
  158.0   2 chewy_dips_chocolate_chip                 0.965   0.953
  158.0   2 cheerios                                  0.868   0.713
  158.0   2 chewy_dips_chocolate_chip                 0.766   0.743
  158.0   2 cheerios                                  0.546   0.381
  158.0   2 cheerios                                  0.498   0.223
  158.0   2 chewy_dips_chocolate_chip                 0.441   0.105
  158.0   2 chewy_dips_chocolate_chip                 0.434   0.388
  158.0   2 cheerios                                  0.350   0.083
  158.0   3 chewy_dips_chocolate_chip                 0.984   0.973
  158.0   3 chewy_dips_chocolate_chip                 0.982   0.922
  158.0   3 chewy_dips_chocolate_chip                 0.971   0.963
  158.0   3 chewy_dips_chocolate_chip                 0.969   0.958
  158.0   3 reeses_pieces                             0.908   0.816
  158.0   3 chewy_dips_chocolate_chip                 0.897   0.789
  158.0   3 chewy_dips_chocolate_chip                 0.813   0.738
  158.0   3 chewy_dips_chocolate_chip                 0.808   0.787
  158.0   3 chewy_dips_chocolate_chip                 0.681   0.611
  158.0   3 chewy_dips_chocolate_chip                 0.637   0.591
  158.0   3 chewy_dips_chocolate_chip                 0.575   0.548
  158.0   3 chewy_dips_chocolate_chip                 0.563   0.394
  158.0   3 chewy_dips_chocolate_chip                 0.512   0.410
  158.0   3 chewy_dips_chocolate_chip                 0.509   0.234
  158.0   4 chewy_dips_chocolate_chip                 0.958   0.940
  158.0   4 chewy_dips_chocolate_chip                 0.949   0.837
  158.0   4 chewy_dips_chocolate_chip                 0.783   0.744
  158.0   4 chewy_dips_chocolate_chip                 0.529   0.338
  158.0   4 chewy_dips_chocolate_chip                 0.376   0.255
  159.0   0 chewy_dips_chocolate_chip                 0.708   0.531
  159.0   0 chewy_dips_chocolate_chip                 0.447   0.194
  159.0   0 chewy_dips_chocolate_chip                 0.360   0.141
  159.0   1 reeses_pieces                             0.818   0.730
  159.0   2 chewy_dips_chocolate_chip                 0.965   0.953
  159.0   2 cheerios                                  0.832   0.656
  159.0   2 chewy_dips_chocolate_chip                 0.759   0.747
  159.0   2 chewy_dips_chocolate_chip                 0.754   0.542
  159.0   2 chewy_dips_chocolate_chip                 0.398   0.289
  159.0   3 chewy_dips_chocolate_chip                 0.985   0.976
  159.0   3 chewy_dips_chocolate_chip                 0.979   0.973
  159.0   3 chewy_dips_chocolate_chip                 0.947   0.930
  159.0   3 chewy_dips_chocolate_chip                 0.946   0.891
  159.0   3 reeses_pieces                             0.921   0.848
  159.0   3 chewy_dips_chocolate_chip                 0.906   0.823
  159.0   3 chewy_dips_chocolate_chip                 0.903   0.793
  159.0   3 chewy_dips_chocolate_chip                 0.827   0.809
  159.0   3 chewy_dips_chocolate_chip                 0.788   0.737
  159.0   3 chewy_dips_chocolate_chip                 0.672   0.574
  159.0   3 chewy_dips_chocolate_chip                 0.582   0.527
  159.0   3 chewy_dips_chocolate_chip                 0.575   0.483
  159.0   3 chewy_dips_chocolate_chip                 0.539   0.265
  159.0   3 chewy_dips_chocolate_chip                 0.474   0.335
  159.0   3 chewy_dips_chocolate_chip                 0.417   0.023
  159.0   3 chewy_dips_chocolate_chip                 0.362   0.341
  159.0   3 chewy_dips_chocolate_chip                 0.350   0.258
  159.0   4 chewy_dips_chocolate_chip                 0.956   0.934
  159.0   4 chewy_dips_chocolate_chip                 0.924   0.779
  159.0   4 chewy_dips_chocolate_chip                 0.756   0.724
  159.0   4 chewy_dips_chocolate_chip                 0.497   0.367
  159.0   4 chewy_dips_chocolate_chip                 0.395   0.252
  160.0   0 chewy_dips_chocolate_chip                 0.687   0.471
  160.0   0 chewy_dips_chocolate_chip                 0.454   0.291
  160.0   0 chewy_dips_chocolate_chip                 0.432   0.253
  160.0   0 chewy_dips_chocolate_chip                 0.373   0.272
  160.0   0 chewy_dips_chocolate_chip                 0.371   0.243
  160.0   0 chewy_dips_chocolate_chip                 0.358   0.202
  160.0   1 reeses_pieces                             0.572   0.438
  160.0   2 chewy_dips_chocolate_chip                 0.965   0.954
  160.0   2 cheerios                                  0.840   0.672
  160.0   2 chewy_dips_chocolate_chip                 0.768   0.756
  160.0   2 chewy_dips_chocolate_chip                 0.619   0.493
  160.0   2 chewy_dips_chocolate_chip                 0.608   0.524
  160.0   2 cheerios                                  0.431   0.305
  160.0   2 chewy_dips_chocolate_chip                 0.418   0.369
  160.0   3 chewy_dips_chocolate_chip                 0.984   0.975
  160.0   3 chewy_dips_chocolate_chip                 0.973   0.968
  160.0   3 chewy_dips_chocolate_chip                 0.939   0.904
  160.0   3 chewy_dips_chocolate_chip                 0.923   0.870
  160.0   3 chewy_dips_chocolate_chip                 0.874   0.842
  160.0   3 chewy_dips_chocolate_chip                 0.861   0.819
  160.0   3 reeses_pieces                             0.851   0.784
  160.0   3 chewy_dips_chocolate_chip                 0.797   0.778
  160.0   3 chewy_dips_chocolate_chip                 0.742   0.438
  160.0   3 chewy_dips_chocolate_chip                 0.712   0.498
  160.0   3 chewy_dips_chocolate_chip                 0.703   0.693
  160.0   3 chewy_dips_chocolate_chip                 0.593   0.323
  160.0   3 chewy_dips_chocolate_chip                 0.520   0.338
  160.0   3 chewy_dips_chocolate_chip                 0.485   0.400
  160.0   3 chewy_dips_chocolate_chip                 0.458   0.376
  160.0   3 chewy_dips_chocolate_chip                 0.380   0.344
  160.0   4 chewy_dips_chocolate_chip                 0.953   0.933
  160.0   4 chewy_dips_chocolate_chip                 0.929   0.782
  160.0   4 chewy_dips_chocolate_chip                 0.815   0.786
  160.0   4 chewy_dips_chocolate_chip                 0.608   0.380
  160.0   4 chewy_dips_chocolate_chip                 0.518   0.411
  161.0   0 chewy_dips_chocolate_chip                 0.495   0.305
  161.0   0 chewy_dips_chocolate_chip                 0.450   0.088
  161.0   0 chewy_dips_chocolate_chip                 0.352   0.253
  161.0   2 chewy_dips_chocolate_chip                 0.969   0.957
  161.0   2 chewy_dips_chocolate_chip                 0.922   0.916
  161.0   2 cheerios                                  0.771   0.554
  161.0   2 chewy_dips_chocolate_chip                 0.446   0.299
  161.0   3 chewy_dips_chocolate_chip                 0.981   0.966
  161.0   3 chewy_dips_chocolate_chip                 0.975   0.966
  161.0   3 chewy_dips_chocolate_chip                 0.926   0.865
  161.0   3 chewy_dips_chocolate_chip                 0.910   0.789
  161.0   3 chewy_dips_chocolate_chip                 0.901   0.823
  161.0   3 chewy_dips_chocolate_chip                 0.841   0.756
  161.0   3 chewy_dips_chocolate_chip                 0.837   0.822
  161.0   3 chewy_dips_chocolate_chip                 0.802   0.788
  161.0   3 chewy_dips_chocolate_chip                 0.779   0.752
  161.0   3 chewy_dips_chocolate_chip                 0.667   0.543
  161.0   3 chewy_dips_chocolate_chip                 0.662   0.628
  161.0   3 chewy_dips_chocolate_chip                 0.630   0.519
  161.0   3 chewy_dips_chocolate_chip                 0.616   0.408
  161.0   3 chewy_dips_chocolate_chip                 0.599   0.220
  161.0   4 chewy_dips_chocolate_chip                 0.925   0.892
  161.0   4 chewy_dips_chocolate_chip                 0.833   0.788
  161.0   4 chewy_dips_chocolate_chip                 0.827   0.642
  161.0   4 chewy_dips_chocolate_chip                 0.597   0.383
  161.0   4 chewy_dips_chocolate_chip                 0.562   0.348
  162.0   0 chewy_dips_chocolate_chip                 0.664   0.333
  162.0   0 chewy_dips_chocolate_chip                 0.459   0.231
  162.0   0 chewy_dips_chocolate_chip                 0.380   0.044
  162.0   2 chewy_dips_chocolate_chip                 0.968   0.956
  162.0   2 chewy_dips_chocolate_chip                 0.851   0.826
  162.0   2 cheerios                                  0.794   0.616
  162.0   2 chewy_dips_chocolate_chip                 0.612   0.469
  162.0   2 chewy_dips_chocolate_chip                 0.550   0.404
  162.0   3 chewy_dips_chocolate_chip                 0.971   0.937
  162.0   3 chewy_dips_chocolate_chip                 0.955   0.888
  162.0   3 chewy_dips_chocolate_chip                 0.951   0.939
  162.0   3 chewy_dips_chocolate_chip                 0.918   0.763
  162.0   3 chewy_dips_chocolate_chip                 0.817   0.762
  162.0   3 chewy_dips_chocolate_chip                 0.656   0.537
  162.0   3 chewy_dips_chocolate_chip                 0.645   0.489
  162.0   3 chewy_dips_chocolate_chip                 0.631   0.571
  162.0   3 chewy_dips_chocolate_chip                 0.618   0.193
  162.0   3 chewy_dips_chocolate_chip                 0.604   0.544
  162.0   3 chewy_dips_chocolate_chip                 0.598   0.531
  162.0   3 chewy_dips_chocolate_chip                 0.549   0.523
  162.0   3 chewy_dips_chocolate_chip                 0.392   0.017
  162.0   4 chewy_dips_chocolate_chip                 0.914   0.873
  162.0   4 chewy_dips_chocolate_chip                 0.792   0.572
  162.0   4 chewy_dips_chocolate_chip                 0.750   0.706
  162.0   4 chewy_dips_chocolate_chip                 0.394   0.172
  162.0   4 chewy_dips_chocolate_chip                 0.390   0.239
  162.0   4 chewy_dips_chocolate_chip                 0.358   0.335
  163.0   0 chewy_dips_chocolate_chip                 0.709   0.439
  163.0   2 chewy_dips_chocolate_chip                 0.974   0.962
  163.0   2 chewy_dips_chocolate_chip                 0.885   0.875
  163.0   2 chewy_dips_chocolate_chip                 0.730   0.591
  163.0   2 chewy_dips_chocolate_chip                 0.631   0.512
  163.0   2 cheerios                                  0.554   0.294
  163.0   2 chewy_dips_chocolate_chip                 0.551   0.510
  163.0   2 cheerios                                  0.534   0.318
  163.0   3 chewy_dips_chocolate_chip                 0.975   0.934
  163.0   3 chewy_dips_chocolate_chip                 0.956   0.941
  163.0   3 chewy_dips_chocolate_chip                 0.955   0.894
  163.0   3 chewy_dips_chocolate_chip                 0.911   0.811
  163.0   3 chewy_dips_chocolate_chip                 0.869   0.790
  163.0   3 chewy_dips_chocolate_chip                 0.815   0.745
  163.0   3 chewy_dips_chocolate_chip                 0.753   0.630
  163.0   3 chewy_dips_chocolate_chip                 0.705   0.666
  163.0   3 chewy_dips_chocolate_chip                 0.585   0.436
  163.0   3 chewy_dips_chocolate_chip                 0.481   0.366
  163.0   3 chewy_dips_chocolate_chip                 0.454   0.378
  163.0   3 chewy_dips_chocolate_chip                 0.438   0.404
  163.0   3 chewy_dips_chocolate_chip                 0.398   0.163
  163.0   4 chewy_dips_chocolate_chip                 0.920   0.891
  163.0   4 chewy_dips_chocolate_chip                 0.812   0.630
  163.0   4 chewy_dips_chocolate_chip                 0.771   0.732
  163.0   4 chewy_dips_chocolate_chip                 0.430   0.387
  164.0   0 chewy_dips_chocolate_chip                 0.570   0.435
  164.0   0 chewy_dips_chocolate_chip                 0.381   0.099
  164.0   2 chewy_dips_chocolate_chip                 0.971   0.958
  164.0   2 chewy_dips_chocolate_chip                 0.840   0.802
  164.0   2 chewy_dips_chocolate_chip                 0.695   0.551
  164.0   2 chewy_dips_chocolate_chip                 0.598   0.562
  164.0   2 chewy_dips_chocolate_chip                 0.509   0.411
  164.0   3 chewy_dips_chocolate_chip                 0.975   0.939
  164.0   3 chewy_dips_chocolate_chip                 0.960   0.950
  164.0   3 chewy_dips_chocolate_chip                 0.951   0.876
  164.0   3 chewy_dips_chocolate_chip                 0.949   0.816
  164.0   3 chewy_dips_chocolate_chip                 0.917   0.835
  164.0   3 chewy_dips_chocolate_chip                 0.715   0.494
  164.0   3 chewy_dips_chocolate_chip                 0.589   0.505
  164.0   3 chewy_dips_chocolate_chip                 0.588   0.558
  164.0   3 chewy_dips_chocolate_chip                 0.563   0.510
  164.0   3 chewy_dips_chocolate_chip                 0.507   0.169
  164.0   3 chewy_dips_chocolate_chip                 0.502   0.456
  164.0   3 chewy_dips_chocolate_chip                 0.423   0.100
  164.0   4 chewy_dips_chocolate_chip                 0.915   0.879
  164.0   4 chewy_dips_chocolate_chip                 0.822   0.622
  164.0   4 chewy_dips_chocolate_chip                 0.781   0.741
  164.0   4 chewy_dips_chocolate_chip                 0.527   0.373
  164.0   4 chewy_dips_chocolate_chip                 0.373   0.338
  165.0   0 chewy_dips_chocolate_chip                 0.532   0.209
  165.0   2 chewy_dips_chocolate_chip                 0.967   0.956
  165.0   2 chewy_dips_chocolate_chip                 0.834   0.825
  165.0   2 chewy_dips_chocolate_chip                 0.673   0.524
  165.0   2 chewy_dips_chocolate_chip                 0.562   0.521
  165.0   3 chewy_dips_chocolate_chip                 0.975   0.941
  165.0   3 chewy_dips_chocolate_chip                 0.963   0.951
  165.0   3 chewy_dips_chocolate_chip                 0.960   0.862
  165.0   3 chewy_dips_chocolate_chip                 0.951   0.887
  165.0   3 chewy_dips_chocolate_chip                 0.759   0.702
  165.0   3 chewy_dips_chocolate_chip                 0.736   0.481
  165.0   3 chewy_dips_chocolate_chip                 0.711   0.603
  165.0   3 chewy_dips_chocolate_chip                 0.703   0.584
  165.0   3 chewy_dips_chocolate_chip                 0.531   0.432
  165.0   3 chewy_dips_chocolate_chip                 0.438   0.402
  165.0   3 chewy_dips_chocolate_chip                 0.363   0.253
  165.0   4 chewy_dips_chocolate_chip                 0.926   0.895
  165.0   4 chewy_dips_chocolate_chip                 0.887   0.728
  165.0   4 chewy_dips_chocolate_chip                 0.652   0.620
  165.0   4 chewy_dips_chocolate_chip                 0.397   0.230
  166.0   0 chewy_dips_chocolate_chip                 0.576   0.279
  166.0   1 chewy_dips_chocolate_chip                 0.365   0.004
  166.0   2 chewy_dips_chocolate_chip                 0.966   0.955
  166.0   2 chewy_dips_chocolate_chip                 0.872   0.839
  166.0   2 chewy_dips_chocolate_chip                 0.634   0.569
  166.0   2 chewy_dips_chocolate_chip                 0.389   0.346
  166.0   3 chewy_dips_chocolate_chip                 0.975   0.939
  166.0   3 chewy_dips_chocolate_chip                 0.962   0.947
  166.0   3 chewy_dips_chocolate_chip                 0.959   0.895
  166.0   3 chewy_dips_chocolate_chip                 0.955   0.874
  166.0   3 chewy_dips_chocolate_chip                 0.928   0.809
  166.0   3 chewy_dips_chocolate_chip                 0.759   0.728
  166.0   3 chewy_dips_chocolate_chip                 0.728   0.529
  166.0   3 chewy_dips_chocolate_chip                 0.516   0.481
  166.0   3 chewy_dips_chocolate_chip                 0.467   0.401
  166.0   3 chewy_dips_chocolate_chip                 0.378   0.287
  166.0   4 chewy_dips_chocolate_chip                 0.912   0.866
  166.0   4 chewy_dips_chocolate_chip                 0.825   0.613
  166.0   4 chewy_dips_chocolate_chip                 0.782   0.729
  166.0   4 chewy_dips_chocolate_chip                 0.447   0.235
  166.0   4 chewy_dips_chocolate_chip                 0.406   0.338
  166.0   4 chewy_dips_chocolate_chip                 0.369   0.292
  167.0   0 chewy_dips_chocolate_chip                 0.354   0.215
  167.0   2 chewy_dips_chocolate_chip                 0.967   0.957
  167.0   2 chewy_dips_chocolate_chip                 0.930   0.922
  167.0   2 chewy_dips_chocolate_chip                 0.664   0.477
  167.0   2 chewy_dips_chocolate_chip                 0.656   0.508
  167.0   2 chewy_dips_chocolate_chip                 0.496   0.466
  167.0   3 chewy_dips_chocolate_chip                 0.970   0.941
  167.0   3 chewy_dips_chocolate_chip                 0.967   0.917
  167.0   3 chewy_dips_chocolate_chip                 0.951   0.869
  167.0   3 chewy_dips_chocolate_chip                 0.929   0.807
  167.0   3 chewy_dips_chocolate_chip                 0.917   0.648
  167.0   3 chewy_dips_chocolate_chip                 0.798   0.708
  167.0   3 chewy_dips_chocolate_chip                 0.743   0.564
  167.0   3 chewy_dips_chocolate_chip                 0.554   0.503
  167.0   3 chewy_dips_chocolate_chip                 0.434   0.365
  167.0   3 chewy_dips_chocolate_chip                 0.362   0.312
  167.0   3 chewy_dips_chocolate_chip                 0.355   0.314
  167.0   4 chewy_dips_chocolate_chip                 0.836   0.761
  167.0   4 chewy_dips_chocolate_chip                 0.725   0.664
  167.0   4 chewy_dips_chocolate_chip                 0.701   0.501
  167.0   4 chewy_dips_chocolate_chip                 0.398   0.221
  167.0   4 chewy_dips_chocolate_chip                 0.396   0.190
  167.0   4 chewy_dips_chocolate_chip                 0.390   0.323
  168.0   0 chewy_dips_chocolate_chip                 0.659   0.482
  168.0   2 chewy_dips_chocolate_chip                 0.962   0.952
  168.0   2 chewy_dips_chocolate_chip                 0.831   0.822
  168.0   2 chewy_dips_chocolate_chip                 0.679   0.580
  168.0   2 chewy_dips_chocolate_chip                 0.639   0.558
  168.0   2 chewy_dips_chocolate_chip                 0.550   0.426
  168.0   2 chewy_dips_chocolate_chip                 0.405   0.344
  168.0   3 chewy_dips_chocolate_chip                 0.957   0.907
  168.0   3 chewy_dips_chocolate_chip                 0.947   0.908
  168.0   3 chewy_dips_chocolate_chip                 0.919   0.729
  168.0   3 chewy_dips_chocolate_chip                 0.807   0.480
  168.0   3 chewy_dips_chocolate_chip                 0.760   0.496
  168.0   3 chewy_dips_chocolate_chip                 0.628   0.593
  168.0   3 chewy_dips_chocolate_chip                 0.627   0.601
  168.0   3 chewy_dips_chocolate_chip                 0.594   0.540
  168.0   3 chewy_dips_chocolate_chip                 0.431   0.017
  168.0   4 chewy_dips_chocolate_chip                 0.797   0.697
  168.0   4 chewy_dips_chocolate_chip                 0.739   0.658
  168.0   4 chewy_dips_chocolate_chip                 0.583   0.367
  168.0   4 chewy_dips_chocolate_chip                 0.541   0.475
  168.0   4 chewy_dips_chocolate_chip                 0.411   0.337
  168.0   4 chewy_dips_chocolate_chip                 0.398   0.367
  169.0   1 chewy_dips_chocolate_chip                 0.417   0.066
  169.0   1 chewy_dips_chocolate_chip                 0.368   0.264
  169.0   2 chewy_dips_chocolate_chip                 0.964   0.953
  169.0   2 chewy_dips_chocolate_chip                 0.807   0.796
  169.0   2 chewy_dips_chocolate_chip                 0.799   0.644
  169.0   2 chewy_dips_chocolate_chip                 0.681   0.598
  169.0   2 chewy_dips_chocolate_chip                 0.678   0.635
  169.0   2 chewy_dips_chocolate_chip                 0.514   0.435
  169.0   2 chewy_dips_chocolate_chip                 0.374   0.347
  169.0   3 chewy_dips_chocolate_chip                 0.943   0.891
  169.0   3 chewy_dips_chocolate_chip                 0.926   0.709
  169.0   3 chewy_dips_chocolate_chip                 0.906   0.880
  169.0   3 chewy_dips_chocolate_chip                 0.891   0.797
  169.0   3 chewy_dips_chocolate_chip                 0.766   0.625
  169.0   3 chewy_dips_chocolate_chip                 0.734   0.422
  169.0   3 chewy_dips_chocolate_chip                 0.610   0.557
  169.0   3 chewy_dips_chocolate_chip                 0.577   0.412
  169.0   3 chewy_dips_chocolate_chip                 0.391   0.091
  169.0   4 chewy_dips_chocolate_chip                 0.509   0.452
  169.0   4 chewy_dips_chocolate_chip                 0.490   0.416
  169.0   4 chewy_dips_chocolate_chip                 0.457   0.410
  169.0   4 chewy_dips_chocolate_chip                 0.445   0.365
  169.0   4 chewy_dips_chocolate_chip                 0.361   0.317
  169.0   4 chewy_dips_chocolate_chip                 0.358   0.057
  170.0   1 chewy_dips_chocolate_chip                 0.513   0.300
  170.0   1 chewy_dips_chocolate_chip                 0.365   0.187
  170.0   2 chewy_dips_chocolate_chip                 0.966   0.952
  170.0   2 chewy_dips_chocolate_chip                 0.832   0.819
  170.0   2 chewy_dips_chocolate_chip                 0.809   0.681
  170.0   2 chewy_dips_chocolate_chip                 0.509   0.395
  170.0   2 chewy_dips_chocolate_chip                 0.430   0.392
  170.0   2 chewy_dips_chocolate_chip                 0.412   0.365
  170.0   3 chewy_dips_chocolate_chip                 0.951   0.912
  170.0   3 chewy_dips_chocolate_chip                 0.934   0.748
  170.0   3 chewy_dips_chocolate_chip                 0.932   0.859
  170.0   3 chewy_dips_chocolate_chip                 0.891   0.805
  170.0   3 chewy_dips_chocolate_chip                 0.792   0.773
  170.0   3 chewy_dips_chocolate_chip                 0.747   0.536
  170.0   3 chewy_dips_chocolate_chip                 0.625   0.393
  170.0   3 chewy_dips_chocolate_chip                 0.603   0.568
  170.0   3 chewy_dips_chocolate_chip                 0.404   0.254
  170.0   3 chewy_dips_chocolate_chip                 0.383   0.214
  170.0   4 chewy_dips_chocolate_chip                 0.692   0.635
  170.0   4 chewy_dips_chocolate_chip                 0.534   0.484
  170.0   4 chewy_dips_chocolate_chip                 0.460   0.432
  170.0   4 chewy_dips_chocolate_chip                 0.358   0.332
  171.0   1 chewy_dips_chocolate_chip                 0.519   0.303
  171.0   1 chewy_dips_chocolate_chip                 0.501   0.326
  171.0   1 chewy_dips_chocolate_chip                 0.426   0.219
  171.0   1 chewy_dips_chocolate_chip                 0.352   0.207
  171.0   2 chewy_dips_chocolate_chip                 0.955   0.941
  171.0   2 chewy_dips_chocolate_chip                 0.845   0.741
  171.0   2 chewy_dips_chocolate_chip                 0.716   0.704
  171.0   2 chewy_dips_chocolate_chip                 0.489   0.433
  171.0   2 chewy_dips_chocolate_chip                 0.354   0.325
  171.0   3 chewy_dips_chocolate_chip                 0.953   0.903
  171.0   3 chewy_dips_chocolate_chip                 0.901   0.812
  171.0   3 chewy_dips_chocolate_chip                 0.828   0.500
  171.0   3 chewy_dips_chocolate_chip                 0.539   0.511
  171.0   3 chewy_dips_chocolate_chip                 0.499   0.484
  171.0   3 chewy_dips_chocolate_chip                 0.461   0.440
  171.0   3 chewy_dips_chocolate_chip                 0.410   0.127
  171.0   3 chewy_dips_chocolate_chip                 0.401   0.052
  171.0   4 chewy_dips_chocolate_chip                 0.627   0.561
  171.0   4 chewy_dips_chocolate_chip                 0.530   0.468
  171.0   4 chewy_dips_chocolate_chip                 0.441   0.335
  171.0   4 chewy_dips_chocolate_chip                 0.416   0.360
  172.0   0 chewy_dips_chocolate_chip                 0.517   0.203
  172.0   2 chewy_dips_chocolate_chip                 0.951   0.938
  172.0   2 chewy_dips_chocolate_chip                 0.708   0.695
  172.0   2 chewy_dips_chocolate_chip                 0.574   0.511
  172.0   2 chewy_dips_chocolate_chip                 0.385   0.285
  172.0   3 chewy_dips_chocolate_chip                 0.972   0.954
  172.0   3 chewy_dips_chocolate_chip                 0.908   0.875
  172.0   3 chewy_dips_chocolate_chip                 0.883   0.549
  172.0   3 chewy_dips_chocolate_chip                 0.638   0.596
  172.0   3 chewy_dips_chocolate_chip                 0.602   0.573
  172.0   3 chewy_dips_chocolate_chip                 0.476   0.396
  172.0   3 chewy_dips_chocolate_chip                 0.450   0.354
  172.0   3 chewy_dips_chocolate_chip                 0.429   0.407
  172.0   3 chewy_dips_chocolate_chip                 0.391   0.291
  172.0   4 chewy_dips_chocolate_chip                 0.545   0.498
  172.0   4 chewy_dips_chocolate_chip                 0.404   0.353
  172.0   4 chewy_dips_chocolate_chip                 0.351   0.298
  173.0   1 chewy_dips_chocolate_chip                 0.644   0.398
  173.0   1 chewy_dips_chocolate_chip                 0.452   0.349
  173.0   1 chewy_dips_chocolate_chip                 0.441   0.339
  173.0   1 chewy_dips_chocolate_chip                 0.378   0.292
  173.0   3 chewy_dips_chocolate_chip                 0.641   0.489
  173.0   3 chewy_dips_chocolate_chip                 0.489   0.383
  173.0   3 chewy_dips_chocolate_chip                 0.358   0.298
  173.0   4 chewy_dips_chocolate_chip                 0.538   0.084
  187.0   0 chewy_dips_chocolate_chip                 0.741   0.573
  187.0   0 chewy_dips_chocolate_chip                 0.716   0.555
  187.0   0 chewy_dips_chocolate_chip                 0.434   0.358
  187.0   0 chewy_dips_chocolate_chip                 0.353   0.235
  188.0   0 chewy_dips_chocolate_chip                 0.802   0.598
  188.0   0 chewy_dips_chocolate_chip                 0.738   0.401
  188.0   0 chewy_dips_chocolate_chip                 0.557   0.249
  188.0   0 chewy_dips_chocolate_chip                 0.508   0.335
  188.0   0 chewy_dips_chocolate_chip                 0.389   0.291
  188.0   0 chewy_dips_chocolate_chip                 0.386   0.305
  189.0   0 chewy_dips_chocolate_chip                 0.743   0.581
  189.0   0 chewy_dips_chocolate_chip                 0.708   0.470
  189.0   0 chewy_dips_chocolate_chip                 0.497   0.022
  189.0   0 chewy_dips_chocolate_chip                 0.428   0.325
  189.0   0 chewy_dips_chocolate_chip                 0.390   0.313
  189.0   0 chewy_dips_chocolate_chip                 0.364   0.296
  190.0   0 chewy_dips_chocolate_chip                 0.798   0.650
  190.0   0 chewy_dips_chocolate_chip                 0.774   0.457
  190.0   0 chewy_dips_chocolate_chip                 0.602   0.371
  190.0   0 chewy_dips_chocolate_chip                 0.405   0.337
  190.0   0 chewy_dips_chocolate_chip                 0.390   0.327
  190.0   0 chewy_dips_chocolate_chip                 0.353   0.024
  190.0   3 chewy_dips_chocolate_chip                 0.360   0.038
  191.0   0 chewy_dips_chocolate_chip                 0.878   0.541
  191.0   0 chewy_dips_chocolate_chip                 0.759   0.643
  191.0   0 chewy_dips_chocolate_chip                 0.627   0.329
  191.0   0 chewy_dips_chocolate_chip                 0.577   0.470
  191.0   0 chewy_dips_chocolate_chip                 0.544   0.454
  191.0   0 chewy_dips_chocolate_chip                 0.417   0.321
  191.0   1 cheerios                                  0.607   0.502
  192.0   0 chewy_dips_chocolate_chip                 0.843   0.493
  192.0   0 chewy_dips_chocolate_chip                 0.758   0.617
  192.0   0 chewy_dips_chocolate_chip                 0.641   0.449
  192.0   0 chewy_dips_chocolate_chip                 0.605   0.172
  192.0   0 chewy_dips_chocolate_chip                 0.454   0.417
  192.0   0 chewy_dips_chocolate_chip                 0.387   0.069
  193.0   0 chewy_dips_chocolate_chip                 0.944   0.856
  193.0   0 cheerios                                  0.835   0.745
  193.0   0 chewy_dips_chocolate_chip                 0.531   0.468
  193.0   0 chewy_dips_chocolate_chip                 0.459   0.210
  193.0   0 chewy_dips_chocolate_chip                 0.420   0.292
  193.0   1 cheerios                                  0.968   0.952
  193.0   2 cheerios                                  0.970   0.935
  193.0   3 cheerios                                  0.866   0.752
  193.0   4 cheerios                                  0.935   0.889
  194.0   0 chewy_dips_chocolate_chip                 0.934   0.763
  194.0   0 cheerios                                  0.616   0.584
  194.0   0 chewy_dips_chocolate_chip                 0.602   0.492
  194.0   0 chewy_dips_chocolate_chip                 0.556   0.321
  194.0   0 chewy_dips_chocolate_chip                 0.510   0.395
  194.0   0 chewy_dips_chocolate_chip                 0.507   0.418
  194.0   0 cheerios                                  0.484   0.431
  194.0   0 chewy_dips_chocolate_chip                 0.417   0.296
  194.0   0 cheerios                                  0.352   0.274
  194.0   1 cheerios                                  0.964   0.947
  194.0   2 cheerios                                  0.980   0.953
  194.0   3 cheerios                                  0.974   0.949
  194.0   4 cheerios                                  0.920   0.885
  195.0   0 chewy_dips_chocolate_chip                 0.927   0.732
  195.0   0 chewy_dips_chocolate_chip                 0.653   0.541
  195.0   0 chewy_dips_chocolate_chip                 0.648   0.515
  195.0   0 cheerios                                  0.581   0.528
  195.0   0 cheerios                                  0.496   0.469
  195.0   0 chewy_dips_chocolate_chip                 0.353   0.270
  195.0   1 cheerios                                  0.964   0.944
  195.0   2 cheerios                                  0.981   0.956
  195.0   3 cheerios                                  0.971   0.938
  195.0   4 cheerios                                  0.901   0.858
  196.0   0 chewy_dips_chocolate_chip                 0.778   0.500
  196.0   0 chewy_dips_chocolate_chip                 0.664   0.492
  196.0   0 chewy_dips_chocolate_chip                 0.638   0.355
  196.0   0 chewy_dips_chocolate_chip                 0.478   0.414
  196.0   0 chewy_dips_chocolate_chip                 0.445   0.383
  196.0   0 cheerios                                  0.409   0.356
  196.0   1 cheerios                                  0.950   0.932
  196.0   2 cheerios                                  0.733   0.685
  196.0   3 cheerios                                  0.904   0.835
  196.0   3 cheerios                                  0.359   0.255
  196.0   4 cheerios                                  0.732   0.658
  196.0   4 cheerios                                  0.405   0.367
